# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/attendance-lowest
# rows: 7366 (excluding this header and the column row)
# ranking: Texas campuses with the lowest attendance in 2025-26
# population: 7,366 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 280 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
4566,7366,225,043901102,Alton Boyd Elem,Allen ISD,B,95.1,391,https://txschools.net/campus/alton-boyd-elem-043901102
4566,7366,225,108909118,Amanda Garza-Pena Elem,Pharr-San Juan-Alamo ISD,A,95.1,535,https://txschools.net/campus/amanda-garza-pena-elem-108909118
4566,7366,225,205902104,Andrews Elem,Gregory-Portland ISD,B,95.1,499,https://txschools.net/campus/andrews-elem-205902104
4566,7366,225,228905101,Apple Springs Elem,Apple Springs ISD,D,95.1,75,https://txschools.net/campus/apple-springs-elem-228905101
4566,7366,225,220916126,Arbor Creek Elem,Hurst-Euless-Bedford ISD,B,95.1,678,https://txschools.net/campus/arbor-creek-elem-220916126
4566,7366,225,084910111,Armand Bayou Elem,Clear Creek ISD,B,95.1,506,https://txschools.net/campus/armand-bayou-elem-084910111
4566,7366,225,220908207,Asa E Low Jr Int,Mansfield ISD,B,95.1,704,https://txschools.net/campus/asa-e-low-jr-int-220908207
4566,7366,225,221901102,Austin Elem,Abilene ISD,C,95.1,755,https://txschools.net/campus/austin-elem-221901102
4566,7366,225,196901001,Austwell-Tivoli HS,Austwell-Tivoli ISD,D,95.1,59,https://txschools.net/campus/austwell-tivoli-hs-196901001
4566,7366,225,108911041,B L Gray JH,Sharyland ISD,A,95.1,723,https://txschools.net/campus/b-l-gray-jh-108911041
4566,7366,225,030903101,Baird Elem,Baird ISD,D,95.1,204,https://txschools.net/campus/baird-elem-030903101
4566,7366,225,079907127,Barrington Place Elem,Fort Bend ISD,C,95.1,400,https://txschools.net/campus/barrington-place-elem-079907127
4566,7366,225,170906062,Bear Branch Int,Magnolia ISD,C,95.1,690,https://txschools.net/campus/bear-branch-int-170906062
4566,7366,225,008901041,Bellville JH,Bellville ISD,B,95.1,539,https://txschools.net/campus/bellville-jh-008901041
4566,7366,225,115901101,Benito Martinez Elem,Ft Hancock ISD,F,95.1,227,https://txschools.net/campus/benito-martinez-elem-115901101
4566,7366,225,138904001,Benjamin School,Benjamin ISD,B,95.1,96,https://txschools.net/campus/benjamin-school-138904001
4566,7366,225,101915129,Bernshausen Elem,Klein ISD,A,95.1,642,https://txschools.net/campus/bernshausen-elem-101915129
4566,7366,225,101912109,Berry Elem,Houston ISD,B,95.1,713,https://txschools.net/campus/berry-elem-101912109
4566,7366,225,020905111,Bess Brannen Elem,Brazosport ISD,A,95.1,721,https://txschools.net/campus/bess-brannen-elem-020905111
4566,7366,225,178902101,Bishop Elem,Bishop CISD,B,95.1,229,https://txschools.net/campus/bishop-elem-178902101
4566,7366,225,016902101,Blanco Elem,Blanco ISD,B,95.1,507,https://txschools.net/campus/blanco-elem-016902101
4566,7366,225,105905102,Blue Hole Pri,Wimberley ISD,B,95.1,612,https://txschools.net/campus/blue-hole-pri-105905102
4566,7366,225,161923001,Bosqueville HS,Bosqueville ISD,C,95.1,221,https://txschools.net/campus/bosqueville-hs-161923001
4566,7366,225,079901102,Bowie Elem,Lamar CISD,B,95.1,517,https://txschools.net/campus/bowie-elem-079901102
4566,7366,225,198901101,Bremond Elem,Bremond ISD,A,95.1,211,https://txschools.net/campus/bremond-elem-198901101
4566,7366,225,198901041,Bremond MS,Bremond ISD,B,95.1,98,https://txschools.net/campus/bremond-ms-198901041
4566,7366,225,239901102,Brenham Elem,Brenham ISD,B,95.1,500,https://txschools.net/campus/brenham-elem-239901102
4566,7366,225,043905108,Bright Acad,Frisco ISD,B,95.1,511,https://txschools.net/campus/bright-acad-043905108
4566,7366,225,101912120,Browning Elem,Houston ISD,A,95.1,317,https://txschools.net/campus/browning-elem-101912120
4566,7366,225,161919042,Bruceville-Eddy Int,Bruceville-Eddy ISD,F,95.1,105,https://txschools.net/campus/bruceville-eddy-int-161919042
4566,7366,225,105906106,Buda Elem,Hays CISD,C,95.1,605,https://txschools.net/campus/buda-elem-105906106
4566,7366,225,046902049,Bulverde MS,Comal ISD,B,95.1,849,https://txschools.net/campus/bulverde-ms-046902049
4566,7366,225,121903041,Buna JH,Buna ISD,B,95.1,289,https://txschools.net/campus/buna-jh-121903041
4566,7366,225,188904041,Bushland JH,Bushland ISD,B,95.1,357,https://txschools.net/campus/bushland-jh-188904041
4566,7366,225,126905106,Caddo Grove Elem,Joshua ISD,D,95.1,569,https://txschools.net/campus/caddo-grove-elem-126905106
4566,7366,225,084901109,Calder Road Elem,Dickinson ISD,A,95.1,522,https://txschools.net/campus/calder-road-elem-084901109
4566,7366,225,101908101,Carpenter Elem,Deer Park ISD,C,95.1,849,https://txschools.net/campus/carpenter-elem-101908101
4566,7366,225,249905103,Carson Elem,Decatur ISD,D,95.1,490,https://txschools.net/campus/carson-elem-249905103
4566,7366,225,043903001,Celina HS,Celina ISD,B,95.1,1516,https://txschools.net/campus/celina-hs-043903001
4566,7366,225,210901041,Center MS,Center ISD,C,95.1,472,https://txschools.net/campus/center-ms-210901041
4566,7366,225,107901103,Central Athens,Athens ISD,C,95.1,521,https://txschools.net/campus/central-athens-107901103
4566,7366,225,092902101,Chandler Elem,Kilgore ISD,B,95.1,479,https://txschools.net/campus/chandler-elem-092902101
4566,7366,225,225906101,Chapel Hill Elem,Chapel Hill ISD,C,95.1,443,https://txschools.net/campus/chapel-hill-elem-225906101
4566,7366,225,249904041,Chico MS,Chico ISD,C,95.1,119,https://txschools.net/campus/chico-ms-249904041
4566,7366,225,073901001,Chilton School,Chilton ISD,A,95.1,574,https://txschools.net/campus/chilton-school-073901001
4566,7366,225,100905102,China Elem,Hardin-Jefferson ISD,C,95.1,623,https://txschools.net/campus/china-elem-100905102
4566,7366,225,043905106,Christie Elem,Frisco ISD,B,95.1,612,https://txschools.net/campus/christie-elem-043905106
4566,7366,225,015910145,Cibolo Green,North East ISD,B,95.1,669,https://txschools.net/campus/cibolo-green-015910145
4566,7366,225,067902101,Cisco Elem,Cisco ISD,C,95.1,441,https://txschools.net/campus/cisco-elem-067902101
4566,7366,225,067902001,Cisco HS,Cisco ISD,A,95.1,215,https://txschools.net/campus/cisco-hs-067902001
4566,7366,225,084910009,Clear Springs HS,Clear Creek ISD,A,95.1,2620,https://txschools.net/campus/clear-springs-hs-084910009
4566,7366,225,212903101,College Street Elem,Lindale ISD,A,95.1,511,https://txschools.net/campus/college-street-elem-212903101
4566,7366,225,027904102,Colt Elem,Marble Falls ISD,B,95.1,577,https://txschools.net/campus/colt-elem-027904102
4566,7366,225,220918116,Copper Creek Elem,Eagle Mt-Saginaw ISD,C,95.1,671,https://txschools.net/campus/copper-creek-elem-220918116
4566,7366,225,170902106,Creighton Elem,Conroe ISD,F,95.1,616,https://txschools.net/campus/creighton-elem-170902106
4566,7366,225,061914103,D H Brent Elem,Little Elm ISD,D,95.1,444,https://txschools.net/campus/d-h-brent-elem-061914103
4566,7366,225,046902048,Danville MS,Comal ISD,B,95.1,896,https://txschools.net/campus/danville-ms-046902048
4566,7366,225,047902001,De Leon HS,De Leon ISD,A,95.1,187,https://txschools.net/campus/de-leon-hs-047902001
4566,7366,225,071907102,Deanna Davenport Elem,Canutillo ISD,B,95.1,275,https://txschools.net/campus/deanna-davenport-elem-071907102
4566,7366,225,101908042,Deer Park JH,Deer Park ISD,B,95.1,887,https://txschools.net/campus/deer-park-jh-101908042
4566,7366,225,019901001,DeKalb HS,DeKalb ISD,A,95.1,285,https://txschools.net/campus/dekalb-hs-019901001
4566,7366,225,199901108,Dorothy Smith Pullen Elem,Rockwall ISD,A,95.1,534,https://txschools.net/campus/dorothy-smith-pullen-elem-199901108
4566,7366,225,057905361,Downtown Montessori at Ida B Wells Academy,Dallas ISD,A,95.1,318,https://txschools.net/campus/downtown-montessori-at-ida-b-wells-academy-057905361
4566,7366,225,043907046,Dr Jack Cockrill MS,McKinney ISD,A,95.1,1172,https://txschools.net/campus/dr-jack-cockrill-ms-043907046
4566,7366,225,014906139,Dr Joseph A Fowler Elem,Killeen ISD,B,95.1,727,https://txschools.net/campus/dr-joseph-a-fowler-elem-014906139
4566,7366,225,057905128,Dr Martin Luther King Jr Arts Academy,Dallas ISD,B,95.1,498,https://txschools.net/campus/dr-martin-luther-king-jr-arts-academy-057905128
4566,7366,225,171901106,Dumas Int,Dumas ISD,C,95.1,653,https://txschools.net/campus/dumas-int-171901106
4566,7366,225,003903124,Dunbar Pri,Lufkin ISD,B,95.1,300,https://txschools.net/campus/dunbar-pri-003903124
4566,7366,225,221901108,Dyess Elem,Abilene ISD,D,95.1,634,https://txschools.net/campus/dyess-elem-221901108
4566,7366,225,025909101,Early Elem,Early ISD,C,95.1,226,https://txschools.net/campus/early-elem-025909101
4566,7366,225,025909001,Early HS,Early ISD,B,95.1,378,https://txschools.net/campus/early-hs-025909001
4566,7366,225,234907101,Earnest O Woods Int,Wills Point ISD,C,95.1,633,https://txschools.net/campus/earnest-o-woods-int-234907101
4566,7366,225,205902103,East Cliff Elem,Gregory-Portland ISD,B,95.1,468,https://txschools.net/campus/east-cliff-elem-205902103
4566,7366,225,057905312,Eddie Bernice Johnson STEM Academy,Dallas ISD,D,95.1,580,https://txschools.net/campus/eddie-bernice-johnson-stem-academy-057905312
4566,7366,225,071909111,Escontrias STEAM Academy,Socorro ISD,C,95.1,757,https://txschools.net/campus/escontrias-steam-academy-071909111
4566,7366,225,057909128,Ethridge Elem,Garland ISD,B,95.1,603,https://txschools.net/campus/ethridge-elem-057909128
4566,7366,225,108912126,Evangelina Garza Elem,La Joya ISD,C,95.1,630,https://txschools.net/campus/evangelina-garza-elem-108912126
4566,7366,225,101908044,Fairmont JH,Deer Park ISD,A,95.1,687,https://txschools.net/campus/fairmont-jh-101908044
4566,7366,225,108906114,Fields Elem,McAllen ISD,A,95.1,407,https://txschools.net/campus/fields-elem-108906114
4566,7366,225,246902041,Florence MS,Florence ISD,B,95.1,249,https://txschools.net/campus/florence-ms-246902041
4566,7366,225,001904001,Frankston HS,Frankston ISD,A,95.1,235,https://txschools.net/campus/frankston-hs-001904001
4566,7366,225,101914126,Franz Elem,Katy ISD,C,95.1,983,https://txschools.net/campus/franz-elem-101914126
4566,7366,225,037904103,Fred Douglass,Jacksonville ISD,F,95.1,534,https://txschools.net/campus/fred-douglass-037904103
4566,7366,225,057903128,Freeman Elem,Carrollton-Farmers Branch ISD,B,95.1,594,https://txschools.net/campus/freeman-elem-057903128
4566,7366,225,031901138,Gallegos Elem,Brownsville ISD,B,95.1,364,https://txschools.net/campus/gallegos-elem-031901138
4566,7366,225,126902008,Game Development Design School at Burleson ISD,Burleson ISD,A,95.1,319,https://txschools.net/campus/game-development-design-school-at-burleson-isd-126902008
4566,7366,225,120902041,Ganado JH,Ganado ISD,C,95.1,171,https://txschools.net/campus/ganado-jh-120902041
4566,7366,225,050902103,Gatesville Int,Gatesville ISD,C,95.1,603,https://txschools.net/campus/gatesville-int-050902103
4566,7366,225,149901102,George West Pri,George West ISD,A,95.1,350,https://txschools.net/campus/george-west-pri-149901102
4566,7366,225,144901001,Giddings HS,Giddings ISD,A,95.1,583,https://txschools.net/campus/giddings-hs-144901001
4566,7366,225,144901041,Giddings MS,Giddings ISD,C,95.1,393,https://txschools.net/campus/giddings-ms-144901041
4566,7366,225,057905276,Gilbert Cuellar Sr Elem,Dallas ISD,A,95.1,628,https://txschools.net/campus/gilbert-cuellar-sr-elem-057905276
4566,7366,225,072903103,Gilbert Int,Stephenville ISD,B,95.1,558,https://txschools.net/campus/gilbert-int-072903103
4566,7366,225,167901101,Goldthwaite Elem,Goldthwaite ISD,C,95.1,234,https://txschools.net/campus/goldthwaite-elem-167901101
4566,7366,225,067904042,Gorman MS,Gorman ISD,F,95.1,42,https://txschools.net/campus/gorman-ms-067904042
4566,7366,225,220906008,Grapevine-Colleyville Collegiate Academy at Tcc Ne,Grapevine-Colleyville ISD,A,95.1,373,https://txschools.net/campus/grapevine-colleyville-collegiate-academy-at-tcc-ne-220906008
4566,7366,225,057914128,Gray Elem,Mesquite ISD,C,95.1,414,https://txschools.net/campus/gray-elem-057914128
4566,7366,225,091917101,Gunter Elem,Gunter ISD,B,95.1,490,https://txschools.net/campus/gunter-elem-091917101
4566,7366,225,246906043,Gus Almquist,Hutto ISD,C,95.1,1071,https://txschools.net/campus/gus-almquist-246906043
4566,7366,225,212906111,Gus Winston Cain Elem,Whitehouse ISD,A,95.1,518,https://txschools.net/campus/gus-winston-cain-elem-212906111
4566,7366,225,126905101,H D Staples Elem,Joshua ISD,B,95.1,415,https://txschools.net/campus/h-d-staples-elem-126905101
4566,7366,225,102904109,Hallsville West Elem,Hallsville ISD,B,95.1,705,https://txschools.net/campus/hallsville-west-elem-102904109
4566,7366,225,029901101,Harrison/Jefferson/Madison Elem,Calhoun County ISD,B,95.1,666,https://txschools.net/campus/harrison-jefferson-madison-elem-029901101
4566,7366,225,199902108,Harry Herndon Elem,Royse City ISD,C,95.1,563,https://txschools.net/campus/harry-herndon-elem-199902108
4566,7366,225,035902001,Hart ISD,Hart ISD,B,95.1,208,https://txschools.net/campus/hart-isd-035902001
4566,7366,225,103902001,Hartley School,Hartley ISD,A,95.1,242,https://txschools.net/campus/hartley-school-103902001
4566,7366,225,101912286,Herrera Elem,Houston ISD,B,95.1,679,https://txschools.net/campus/herrera-elem-101912286
4566,7366,225,123905102,Highland Park Elem,Nederland ISD,A,95.1,544,https://txschools.net/campus/highland-park-elem-123905102
4566,7366,225,109904110,Hillsboro Elem,Hillsboro ISD,C,95.1,616,https://txschools.net/campus/hillsboro-elem-109904110
4566,7366,225,074907001,Honey Grove HS,Honey Grove ISD,A,95.1,228,https://txschools.net/campus/honey-grove-hs-074907001
4566,7366,225,034903041,Hughes Springs JH,Hughes Springs ISD,B,95.1,211,https://txschools.net/campus/hughes-springs-jh-034903041
4566,7366,225,152901065,Hutchinson MS,Lubbock ISD,B,95.1,859,https://txschools.net/campus/hutchinson-ms-152901065
4566,7366,225,091903104,Hyde Park Elem,Denison ISD,C,95.1,385,https://txschools.net/campus/hyde-park-elem-091903104
4566,7366,225,170902054,Irons JH,Conroe ISD,B,95.1,1288,https://txschools.net/campus/irons-jh-170902054
4566,7366,225,025901101,J B Stephens Elem,Bangs ISD,D,95.1,370,https://txschools.net/campus/j-b-stephens-elem-025901101
4566,7366,225,084901105,Jake Silbernagel Elem,Dickinson ISD,B,95.1,478,https://txschools.net/campus/jake-silbernagel-elem-084901105
4566,7366,225,071909129,James P Butler Elem,Socorro ISD,B,95.1,908,https://txschools.net/campus/james-p-butler-elem-071909129
4566,7366,225,220901121,Johns Elem,Arlington ISD,D,95.1,499,https://txschools.net/campus/johns-elem-220901121
4566,7366,225,043902105,Judith L Harlow Elem,Anna ISD,C,95.1,727,https://txschools.net/campus/judith-l-harlow-elem-043902105
4566,7366,225,240903124,Judith Zaffirini Elem,United ISD,B,95.1,593,https://txschools.net/campus/judith-zaffirini-elem-240903124
4566,7366,225,057905271,Julian T Saldivar Elem,Dallas ISD,C,95.1,622,https://txschools.net/campus/julian-t-saldivar-elem-057905271
4566,7366,225,220914041,Kennedale JH,Kennedale ISD,C,95.1,625,https://txschools.net/campus/kennedale-jh-220914041
4566,7366,225,058905001,Klondike ISD,Klondike ISD,A,95.1,269,https://txschools.net/campus/klondike-isd-058905001
4566,7366,225,239901103,Krause Elem,Brenham ISD,D,95.1,584,https://txschools.net/campus/krause-elem-239901103
4566,7366,225,170902108,Lamar Elem,Conroe ISD,A,95.1,650,https://txschools.net/campus/lamar-elem-170902108
4566,7366,225,227901045,Lamar MS,Austin ISD,B,95.1,1099,https://txschools.net/campus/lamar-ms-227901045
4566,7366,225,146906103,Liberty Elem,Liberty ISD,D,95.1,705,https://txschools.net/campus/liberty-elem-146906103
4566,7366,225,015915225,Lieck Elem,Northside ISD,B,95.1,630,https://txschools.net/campus/lieck-elem-015915225
4566,7366,225,220901146,Little Elem,Arlington ISD,B,95.1,703,https://txschools.net/campus/little-elem-220901146
4566,7366,225,150901101,Llano Elem,Llano ISD,A,95.1,412,https://txschools.net/campus/llano-elem-150901101
4566,7366,225,057912048,Lorenzo De Zavala MS,Irving ISD,A,95.1,779,https://txschools.net/campus/lorenzo-de-zavala-ms-057912048
4566,7366,225,241906101,Louise Elem,Louise ISD,A,95.1,261,https://txschools.net/campus/louise-elem-241906101
4566,7366,225,100907001,Lumberton HS,Lumberton ISD,A,95.1,1190,https://txschools.net/campus/lumberton-hs-100907001
4566,7366,225,100907103,Lumberton Int,Lumberton ISD,B,95.1,944,https://txschools.net/campus/lumberton-int-100907103
4566,7366,225,154901102,Madisonville Int,Madisonville CISD,B,95.1,509,https://txschools.net/campus/madisonville-int-154901102
4566,7366,225,154901041,Madisonville JH,Madisonville CISD,B,95.1,500,https://txschools.net/campus/madisonville-jh-154901041
4566,7366,225,227907043,Manor New Technology MS,Manor ISD,D,95.1,759,https://txschools.net/campus/manor-new-technology-ms-227907043
4566,7366,225,073903103,Marlin Elem,Marlin ISD,F,95.1,459,https://txschools.net/campus/marlin-elem-073903103
4566,7366,225,091903112,Mayes Elem,Denison ISD,C,95.1,480,https://txschools.net/campus/mayes-elem-091903112
4566,7366,225,101917122,McMasters Elem,Pasadena ISD,B,95.1,328,https://txschools.net/campus/mcmasters-elem-101917122
4566,7366,225,101914116,McRoberts Elem,Katy ISD,B,95.1,835,https://txschools.net/campus/mcroberts-elem-101914116
4566,7366,225,070908001,Midlothian HS,Midlothian ISD,A,95.1,2052,https://txschools.net/campus/midlothian-hs-070908001
4566,7366,225,108906111,Milam Elem,McAllen ISD,A,95.1,835,https://txschools.net/campus/milam-elem-108906111
4566,7366,225,043918106,Mildred B Ellis Elem,Community ISD,C,95.1,473,https://txschools.net/campus/mildred-b-ellis-elem-043918106
4566,7366,225,061902144,Mill Street Elem,Lewisville ISD,D,95.1,617,https://txschools.net/campus/mill-street-elem-061902144
4566,7366,225,170903103,Montgomery Elem,Montgomery ISD,C,95.1,681,https://txschools.net/campus/montgomery-elem-170903103
4566,7366,225,109910101,Mount Calm ISD,Mount Calm ISD,C,95.1,176,https://txschools.net/campus/mount-calm-isd-109910101
4566,7366,225,101912394,Neff Elem,Houston ISD,B,95.1,664,https://txschools.net/campus/neff-elem-101912394
4566,7366,225,230906001,New Diana HS,New Diana ISD,A,95.1,339,https://txschools.net/campus/new-diana-hs-230906001
4566,7366,225,163904105,Newell E Woolls Int,Hondo ISD,C,95.1,378,https://txschools.net/campus/newell-e-woolls-int-163904105
4566,7366,225,169902001,Nocona HS,Nocona ISD,A,95.1,240,https://txschools.net/campus/nocona-hs-169902001
4566,7366,225,169902041,Nocona MS,Nocona ISD,C,95.1,174,https://txschools.net/campus/nocona-ms-169902041
4566,7366,225,220916105,North Euless Elem,Hurst-Euless-Bedford ISD,B,95.1,571,https://txschools.net/campus/north-euless-elem-220916105
4566,7366,225,057909134,Northlake Elem,Garland ISD,B,95.1,484,https://txschools.net/campus/northlake-elem-057909134
4566,7366,225,015915016,O'Connor HS,Northside ISD,B,95.1,2443,https://txschools.net/campus/o-connor-hs-015915016
4566,7366,225,220905150,Oakhurst Elem,Fort Worth ISD,B,95.1,485,https://txschools.net/campus/oakhurst-elem-220905150
