# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/school-progress-lowest
# rows: 8061 (excluding this header and the column row)
# ranking: Texas campuses with the lowest School Progress in 2025-26
# population: 8,061 campuses of 9,031 campuses are ranked here.
# population: 556 were not rated by TEA for 2025-26 and are not ranked.
# population: 414 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
6287,8061,405,057803005,Uplift Luna Prep HS,Uplift Education,B,90,501,https://txschools.net/campus/uplift-luna-prep-hs-057803005
6287,8061,405,101914128,Ursula Stephens Elem,Katy ISD,A,90,532,https://txschools.net/campus/ursula-stephens-elem-101914128
6287,8061,405,108916103,Valley View North Elem,Valley View ISD,A,90,346,https://txschools.net/campus/valley-view-north-elem-108916103
6287,8061,405,031903043,Vernon MS,Harlingen CISD,B,90,576,https://txschools.net/campus/vernon-ms-031903043
6287,8061,405,214901044,Veterans MS,Rio Grande City Grulla ISD,B,90,708,https://txschools.net/campus/veterans-ms-214901044
6287,8061,405,235902114,Vickers Elem,Victoria ISD,A,90,504,https://txschools.net/campus/vickers-elem-235902114
6287,8061,405,181907001,Vidor HS,Vidor ISD,A,90,1169,https://txschools.net/campus/vidor-hs-181907001
6287,8061,405,031906102,Villareal Elem,Los Fresnos CISD,A,90,460,https://txschools.net/campus/villareal-elem-031906102
6287,8061,405,019907113,Wake Village Elem,Texarkana ISD,B,90,538,https://txschools.net/campus/wake-village-elem-019907113
6287,8061,405,079907130,Walker Station Elem,Fort Bend ISD,A,90,753,https://txschools.net/campus/walker-station-elem-079907130
6287,8061,405,041902180,Wall Sp Prog,Robert Lee ISD,A,90,6,https://txschools.net/campus/wall-sp-prog-041902180
6287,8061,405,216901180,Wall Special Programs,Sterling City ISD,A,90,11,https://txschools.net/campus/wall-special-programs-216901180
6287,8061,405,108913006,Weslaco East HS,Weslaco ISD,A,90,2034,https://txschools.net/campus/weslaco-east-hs-108913006
6287,8061,405,101912099,West Briar MS,Houston ISD,B,90,844,https://txschools.net/campus/west-briar-ms-101912099
6287,8061,405,008901105,West End Elem,Bellville ISD,A,90,147,https://txschools.net/campus/west-end-elem-008901105
6287,8061,405,170908008,West Fork HS,New Caney ISD,A,90,1771,https://txschools.net/campus/west-fork-hs-170908008
6287,8061,405,101914042,West Memorial JH,Katy ISD,A,90,867,https://txschools.net/campus/west-memorial-jh-101914042
6287,8061,405,191901043,West Plains JH,Canyon ISD,B,90,638,https://txschools.net/campus/west-plains-jh-191901043
6287,8061,405,168903001,Westbrook School,Westbrook ISD,A,90,217,https://txschools.net/campus/westbrook-school-168903001
6287,8061,405,212906041,Whitehouse JH,Whitehouse ISD,A,90,772,https://txschools.net/campus/whitehouse-jh-212906041
6287,8061,405,071902052,Wiggs MS,El Paso ISD,A,90,935,https://txschools.net/campus/wiggs-ms-071902052
6287,8061,405,108916104,Wilbur E Lucas Elem,Valley View ISD,B,90,526,https://txschools.net/campus/wilbur-e-lucas-elem-108916104
6287,8061,405,043905059,Wilkinson MS,Frisco ISD,A,90,699,https://txschools.net/campus/wilkinson-ms-043905059
6287,8061,405,220916112,Wilshire Elem,Hurst-Euless-Bedford ISD,A,90,713,https://txschools.net/campus/wilshire-elem-220916112
6287,8061,405,031903116,Wilson Elem,Harlingen CISD,B,90,366,https://txschools.net/campus/wilson-elem-031903116
6287,8061,405,005904041,Windthorst JH,Windthorst ISD,B,90,111,https://txschools.net/campus/windthorst-jh-005904041
6287,8061,405,101912009,Wisdom HS,Houston ISD,B,90,1607,https://txschools.net/campus/wisdom-hs-101912009
6287,8061,405,174906041,Woden JH,Woden ISD,B,90,195,https://txschools.net/campus/woden-jh-174906041
6287,8061,405,116909041,Wolfe City MS,Wolfe City ISD,A,90,162,https://txschools.net/campus/wolfe-city-ms-116909041
6287,8061,405,101914129,Woodcreek Elem,Katy ISD,A,90,1203,https://txschools.net/campus/woodcreek-elem-101914129
6287,8061,405,101914052,Woodcreek JH,Katy ISD,A,90,1674,https://txschools.net/campus/woodcreek-jh-101914052
6287,8061,405,015916043,Woodlake Hills MS,Judson ISD,B,90,277,https://txschools.net/campus/woodlake-hills-ms-015916043
6287,8061,405,101845014,Yes Prep - Hobby,Yes Prep Public Schools Inc,A,90,709,https://txschools.net/campus/yes-prep-hobby-101845014
6287,8061,405,062904102,Yorktown Elem,Yorktown ISD,A,90,249,https://txschools.net/campus/yorktown-elem-062904102
6287,8061,405,071905046,Ysleta MS,Ysleta ISD,B,90,622,https://txschools.net/campus/ysleta-ms-071905046
6287,8061,405,108909110,Zeferino Farias Elem,Pharr-San Juan-Alamo ISD,A,90,485,https://txschools.net/campus/zeferino-farias-elem-108909110
6287,8061,405,084911103,Zue S Bales Int,Friendswood ISD,A,90,573,https://txschools.net/campus/zue-s-bales-int-084911103
6693,8061,413,077901101,A B Duncan Collegiate Elem,Floydada Collegiate ISD,A,91,289,https://txschools.net/campus/a-b-duncan-collegiate-elem-077901101
6693,8061,413,108902045,A P Solis MS,Donna ISD,A,91,601,https://txschools.net/campus/a-p-solis-ms-108902045
6693,8061,413,057909143,Abbett Elem,Garland ISD,A,91,621,https://txschools.net/campus/abbett-elem-057909143
6693,8061,413,095901041,Abernathy MS,Abernathy ISD,A,91,183,https://txschools.net/campus/abernathy-ms-095901041
6693,8061,413,059901101,Aikman Elem,Hereford ISD,A,91,454,https://txschools.net/campus/aikman-elem-059901101
6693,8061,413,084902007,Aim College & Career Prep,Galveston ISD,A,91,77,https://txschools.net/campus/aim-college-career-prep-084902007
6693,8061,413,101903114,Alexander Elem,Alief ISD,B,91,558,https://txschools.net/campus/alexander-elem-101903114
6693,8061,413,020908115,Alexander MS,Pearland ISD,A,91,780,https://txschools.net/campus/alexander-ms-020908115
6693,8061,413,220905101,Alice Carlson Applied Lrn Ctr,Fort Worth ISD,A,91,382,https://txschools.net/campus/alice-carlson-applied-lrn-ctr-220905101
6693,8061,413,108909130,Allen & William Arnold Elem,Pharr-San Juan-Alamo ISD,A,91,691,https://txschools.net/campus/allen-william-arnold-elem-108909130
6693,8061,413,212905010,Alvin V Anderson Rise Academy,Tyler ISD,A,91,77,https://txschools.net/campus/alvin-v-anderson-rise-academy-212905010
6693,8061,413,108909118,Amanda Garza-Pena Elem,Pharr-San Juan-Alamo ISD,A,91,535,https://txschools.net/campus/amanda-garza-pena-elem-108909118
6693,8061,413,043910140,Andrews Elem,Plano ISD,A,91,374,https://txschools.net/campus/andrews-elem-043910140
6693,8061,413,240903053,Antonio Gonzalez MS,United ISD,A,91,645,https://txschools.net/campus/antonio-gonzalez-ms-240903053
6693,8061,413,101912478,Arabic Immersion Magnet School,Houston ISD,A,91,676,https://txschools.net/campus/arabic-immersion-magnet-school-101912478
6693,8061,413,005901001,Archer City HS,Archer City ISD,A,91,207,https://txschools.net/campus/archer-city-hs-005901001
6693,8061,413,191901106,Arden Road Elem,Canyon ISD,A,91,362,https://txschools.net/campus/arden-road-elem-191901106
6693,8061,413,057905209,Ascher Silberstein Elem,Dallas ISD,A,91,563,https://txschools.net/campus/ascher-silberstein-elem-057905209
6693,8061,413,101912273,Ashford Elem,Houston ISD,A,91,532,https://txschools.net/campus/ashford-elem-101912273
6693,8061,413,108909048,Audie Murphy MS,Pharr-San Juan-Alamo ISD,A,91,803,https://txschools.net/campus/audie-murphy-ms-108909048
6693,8061,413,108909041,Austin MS,Pharr-San Juan-Alamo ISD,B,91,817,https://txschools.net/campus/austin-ms-108909041
6693,8061,413,161918001,Axtell HS,Axtell ISD,A,91,238,https://txschools.net/campus/axtell-hs-161918001
6693,8061,413,057909123,B H Freeman at Golden Meadows Elem,Garland ISD,A,91,579,https://txschools.net/campus/b-h-freeman-at-golden-meadows-elem-057909123
6693,8061,413,108911041,B L Gray JH,Sharyland ISD,A,91,723,https://txschools.net/campus/b-l-gray-jh-108911041
6693,8061,413,178904041,Baker MS,Corpus Christi ISD,A,91,857,https://txschools.net/campus/baker-ms-178904041
6693,8061,413,101853106,Baker-Ripley Charter School,Bakerripley Community Schools,A,91,401,https://txschools.net/campus/baker-ripley-charter-school-101853106
6693,8061,413,025901041,Bangs MS,Bangs ISD,A,91,194,https://txschools.net/campus/bangs-ms-025901041
6693,8061,413,178913001,Banquete HS,Banquete ISD,A,91,215,https://txschools.net/campus/banquete-hs-178913001
6693,8061,413,227901182,Baranoff Elem,Austin ISD,A,91,764,https://txschools.net/campus/baranoff-elem-227901182
6693,8061,413,036902104,Barbers Hill Elem North,Barbers Hill ISD,A,91,866,https://txschools.net/campus/barbers-hill-elem-north-036902104
6693,8061,413,036902042,Barbers Hill MS North,Barbers Hill ISD,A,91,546,https://txschools.net/campus/barbers-hill-ms-north-036902042
6693,8061,413,043910132,Barksdale Elem,Plano ISD,A,91,563,https://txschools.net/campus/barksdale-elem-043910132
6693,8061,413,015834005,Basis Pflugerville,Basis Texas,A,91,330,https://txschools.net/campus/basis-pflugerville-015834005
6693,8061,413,015834010,Basis Plano,Basis Texas,A,91,354,https://txschools.net/campus/basis-plano-015834010
6693,8061,413,015834101,Basis San Antonio Pri- Medical Center Campus,Basis Texas,A,91,778,https://txschools.net/campus/basis-san-antonio-pri-medical-center-campus-015834101
6693,8061,413,158901001,Bay City HS,Bay City ISD,B,91,1004,https://txschools.net/campus/bay-city-hs-158901001
6693,8061,413,101912234,Baylor College of Medicine Biotech Academy at Rusk,Houston ISD,A,91,356,https://txschools.net/campus/baylor-college-of-medicine-biotech-academy-at-rusk-101912234
6693,8061,413,183901001,Beckville Jr-Sr High School,Beckville ISD,A,91,350,https://txschools.net/campus/beckville-jr-sr-high-school-183901001
6693,8061,413,220916044,Bedford JH,Hurst-Euless-Bedford ISD,A,91,998,https://txschools.net/campus/bedford-jh-220916044
6693,8061,413,227913043,Bee Cave MS,Lake Travis ISD,A,91,861,https://txschools.net/campus/bee-cave-ms-227913043
6693,8061,413,101915129,Bernshausen Elem,Klein ISD,A,91,642,https://txschools.net/campus/bernshausen-elem-101915129
6693,8061,413,020908044,Berry Miller JH,Pearland ISD,A,91,810,https://txschools.net/campus/berry-miller-jh-020908044
6693,8061,413,108909136,Berta S Palacios Elem,Pharr-San Juan-Alamo ISD,A,91,465,https://txschools.net/campus/berta-s-palacios-elem-108909136
6693,8061,413,092904104,Birch Elem,Pine Tree ISD,B,91,633,https://txschools.net/campus/birch-elem-092904104
6693,8061,413,101907139,Birkes Elem,Cypress-Fairbanks ISD,A,91,911,https://txschools.net/campus/birkes-elem-101907139
6693,8061,413,101912042,Black MS,Houston ISD,A,91,1230,https://txschools.net/campus/black-ms-101912042
6693,8061,413,043905118,Bledsoe Elem,Frisco ISD,A,91,606,https://txschools.net/campus/bledsoe-elem-043905118
6693,8061,413,130901002,Boerne - Samuel V Champion HS,Boerne ISD,A,91,2018,https://txschools.net/campus/boerne-samuel-v-champion-hs-130901002
6693,8061,413,028902107,Borchert Loop Elem,Lockhart ISD,A,91,432,https://txschools.net/campus/borchert-loop-elem-028902107
6693,8061,413,017901001,Borden County School,Borden County ISD,A,91,238,https://txschools.net/campus/borden-county-school-017901001
6693,8061,413,008903041,Brazos MS,Brazos ISD,A,91,198,https://txschools.net/campus/brazos-ms-008903041
6693,8061,413,215901001,Breckenridge HS,Breckenridge ISD,A,91,358,https://txschools.net/campus/breckenridge-hs-215901001
6693,8061,413,057916128,Brentfield Elem,Richardson ISD,A,91,816,https://txschools.net/campus/brentfield-elem-057916128
6693,8061,413,101912119,Brookline Elem,Houston ISD,A,91,515,https://txschools.net/campus/brookline-elem-101912119
6693,8061,413,220908043,Brooks Wester MS,Mansfield ISD,A,91,980,https://txschools.net/campus/brooks-wester-ms-220908043
6693,8061,413,084910118,Brookwood Elem,Clear Creek ISD,A,91,783,https://txschools.net/campus/brookwood-elem-084910118
6693,8061,413,108906044,Brown MS,McAllen ISD,A,91,521,https://txschools.net/campus/brown-ms-108906044
6693,8061,413,223901001,Brownfield HS,Brownfield ISD,B,91,438,https://txschools.net/campus/brownfield-hs-223901001
6693,8061,413,101912120,Browning Elem,Houston ISD,A,91,317,https://txschools.net/campus/browning-elem-101912120
6693,8061,413,221911102,Buffalo Gap Elem,Jim Ned CISD,A,91,201,https://txschools.net/campus/buffalo-gap-elem-221911102
6693,8061,413,220905107,Burton Hill Elem,Fort Worth ISD,A,91,356,https://txschools.net/campus/burton-hill-elem-220905107
6693,8061,413,101907162,Byrd Elem,Cypress-Fairbanks ISD,A,91,1287,https://txschools.net/campus/byrd-elem-101907162
6693,8061,413,043907113,C T Eddins Elem,McKinney ISD,A,91,382,https://txschools.net/campus/c-t-eddins-elem-043907113
6693,8061,413,071909133,Cactus Trails,Socorro ISD,A,91,1029,https://txschools.net/campus/cactus-trails-071909133
6693,8061,413,101912287,Cage Elem,Houston ISD,A,91,310,https://txschools.net/campus/cage-elem-101912287
6693,8061,413,212905110,Caldwell Arts Academy,Tyler ISD,A,91,627,https://txschools.net/campus/caldwell-arts-academy-212905110
6693,8061,413,015907114,Cameron Elem,San Antonio ISD,A,91,365,https://txschools.net/campus/cameron-elem-015907114
6693,8061,413,046902003,Canyon Lake HS,Comal ISD,A,91,1021,https://txschools.net/campus/canyon-lake-hs-046902003
6693,8061,413,108902112,Capt D Salinas II STEAM Academy,Donna ISD,A,91,410,https://txschools.net/campus/capt-d-salinas-ii-steam-academy-108902112
6693,8061,413,079907151,Carolyn and Vernon Madden Elem,Fort Bend ISD,A,91,886,https://txschools.net/campus/carolyn-and-vernon-madden-elem-079907151
6693,8061,413,220919041,Carroll MS,Carroll ISD,A,91,695,https://txschools.net/campus/carroll-ms-220919041
6693,8061,413,057903102,Carrollton Elem,Carrollton-Farmers Branch ISD,A,91,682,https://txschools.net/campus/carrollton-elem-057903102
6693,8061,413,220917001,Castleberry HS,Castleberry ISD,A,91,1062,https://txschools.net/campus/castleberry-hs-220917001
6693,8061,413,108906047,Cathey MS,McAllen ISD,A,91,837,https://txschools.net/campus/cathey-ms-108906047
6693,8061,413,170906106,Cedric C Smith,Magnolia ISD,A,91,722,https://txschools.net/campus/cedric-c-smith-170906106
6693,8061,413,116902041,Celeste JH,Celeste ISD,A,91,95,https://txschools.net/campus/celeste-jh-116902041
6693,8061,413,199901112,Celia Hays Elem,Rockwall ISD,A,91,540,https://txschools.net/campus/celia-hays-elem-199901112
6693,8061,413,057905126,Central Elem,Dallas ISD,A,91,603,https://txschools.net/campus/central-elem-057905126
6693,8061,413,108913043,Central MS,Weslaco ISD,B,91,1057,https://txschools.net/campus/central-ms-108913043
6693,8061,413,161903110,Chapel Park Elem,Midway ISD,A,91,510,https://txschools.net/campus/chapel-park-elem-161903110
6693,8061,413,220908047,Charlene McKinzey MS,Mansfield ISD,A,91,952,https://txschools.net/campus/charlene-mckinzey-ms-220908047
6693,8061,413,073901001,Chilton School,Chilton ISD,A,91,574,https://txschools.net/campus/chilton-school-073901001
6693,8061,413,174901001,Chireno HS,Chireno ISD,A,91,124,https://txschools.net/campus/chireno-hs-174901001
6693,8061,413,067902001,Cisco HS,Cisco ISD,A,91,215,https://txschools.net/campus/cisco-hs-067902001
6693,8061,413,240903105,Clark Elem,United ISD,A,91,350,https://txschools.net/campus/clark-elem-240903105
6693,8061,413,057909047,Classical Center at Brandenburg MS,Garland ISD,A,91,1059,https://txschools.net/campus/classical-center-at-brandenburg-ms-057909047
6693,8061,413,006902001,Claude Schools,Claude ISD,A,91,311,https://txschools.net/campus/claude-schools-006902001
6693,8061,413,101910045,Cobb 6th Grade Campus,Galena Park ISD,B,91,902,https://txschools.net/campus/cobb-6th-grade-campus-101910045
6693,8061,413,178904009,Coles HS and Educational Center,Corpus Christi ISD,A,91,115,https://txschools.net/campus/coles-hs-and-educational-center-178904009
6693,8061,413,101916105,College Park Elem,La Porte ISD,A,91,432,https://txschools.net/campus/college-park-elem-101916105
6693,8061,413,212903101,College Street Elem,Lindale ISD,A,91,511,https://txschools.net/campus/college-street-elem-212903101
6693,8061,413,079907128,Colony Meadows Elem,Fort Bend ISD,A,91,632,https://txschools.net/campus/colony-meadows-elem-079907128
6693,8061,413,152901070,Commander William C McCool Academy,Lubbock ISD,A,91,452,https://txschools.net/campus/commander-william-c-mccool-academy-152901070
6693,8061,413,220905021,Como Success Academy,Fort Worth ISD,A,91,428,https://txschools.net/campus/como-success-academy-220905021
6693,8061,413,101912130,Condit Elem,Houston ISD,B,91,724,https://txschools.net/campus/condit-elem-101912130
6693,8061,413,071907106,Congressman Silvestre & Carolina School,Canutillo ISD,A,91,582,https://txschools.net/campus/congressman-silvestre-carolina-school-071907106
6693,8061,413,101912290,Crespo Elem,Houston ISD,A,91,507,https://txschools.net/campus/crespo-elem-101912290
6693,8061,413,152907104,Crestview Elem,Frenship ISD,A,91,649,https://txschools.net/campus/crestview-elem-152907104
6693,8061,413,105902102,Crockett Elem,San Marcos CISD,A,91,459,https://txschools.net/campus/crockett-elem-105902102
6693,8061,413,107904041,Cross Roads JH,Cross Roads ISD,A,91,112,https://txschools.net/campus/cross-roads-jh-107904041
6693,8061,413,184801001,Crosstimbers Academy,Crosstimbers Academy,A,91,114,https://txschools.net/campus/crosstimbers-academy-184801001
6693,8061,413,021901005,Cvhs Accelerated Academy,College Station ISD,A,91,24,https://txschools.net/campus/cvhs-accelerated-academy-021901005
6693,8061,413,043912104,Cynthia A Cockrell Elem,Prosper ISD,A,91,752,https://txschools.net/campus/cynthia-a-cockrell-elem-043912104
6693,8061,413,101907012,Cypress Ranch HS,Cypress-Fairbanks ISD,A,91,3437,https://txschools.net/campus/cypress-ranch-hs-101907012
6693,8061,413,172902001,Daingerfield HS,Daingerfield-Lone Star ISD,A,91,323,https://txschools.net/campus/daingerfield-hs-172902001
6693,8061,413,047902101,De Leon Elem,De Leon ISD,A,91,295,https://txschools.net/campus/de-leon-elem-047902101
6693,8061,413,108906046,De Leon MS,McAllen ISD,B,91,668,https://txschools.net/campus/de-leon-ms-108906046
6693,8061,413,101912138,De Zavala Elem,Houston ISD,A,91,218,https://txschools.net/campus/de-zavala-elem-101912138
6693,8061,413,071905008,Del Valle HS,Ysleta ISD,A,91,1658,https://txschools.net/campus/del-valle-hs-071905008
6693,8061,413,091903001,Denison HS,Denison ISD,A,91,1348,https://txschools.net/campus/denison-hs-091903001
6693,8061,413,170902074,Deretchin Elem,Conroe ISD,A,91,1071,https://txschools.net/campus/deretchin-elem-170902074
6693,8061,413,031903106,Dishman Elem,Harlingen CISD,A,91,302,https://txschools.net/campus/dishman-elem-031903106
6693,8061,413,079901142,Don Carter Elem,Lamar CISD,A,91,778,https://txschools.net/campus/don-carter-elem-079901142
6693,8061,413,246913130,Donald Lewis Hisle,Leander ISD,A,91,575,https://txschools.net/campus/donald-lewis-hisle-246913130
6693,8061,413,108909122,Drs Reed - Mock Elem,Pharr-San Juan-Alamo ISD,A,91,486,https://txschools.net/campus/drs-reed-mock-elem-108909122
6693,8061,413,171901107,Dumas North Elem,Dumas ISD,A,91,686,https://txschools.net/campus/dumas-north-elem-171901107
6693,8061,413,227909101,Eanes Elem,Eanes ISD,A,91,510,https://txschools.net/campus/eanes-elem-227909101
6693,8061,413,043907116,Earl & Lottie Wolford Elem,McKinney ISD,A,91,419,https://txschools.net/campus/earl-lottie-wolford-elem-043907116
6693,8061,413,025902109,East Elem,Brownwood ISD,A,91,268,https://txschools.net/campus/east-elem-025902109
6693,8061,413,071905124,Eastwood Heights Elem,Ysleta ISD,A,91,513,https://txschools.net/campus/eastwood-heights-elem-071905124
6693,8061,413,071905106,Eastwood Knolls International,Ysleta ISD,A,91,825,https://txschools.net/campus/eastwood-knolls-international-071905106
6693,8061,413,071905107,Edgemere International School,Ysleta ISD,A,91,605,https://txschools.net/campus/edgemere-international-school-071905107
6693,8061,413,123805001,Ehrhart School,Ehrhart School,A,91,593,https://txschools.net/campus/ehrhart-school-123805001
6693,8061,413,057910109,Elemlen Ochoa STEM Academy at Ben Milam Elem,Grand Prairie ISD,B,91,661,https://txschools.net/campus/elemlen-ochoa-stem-academy-at-ben-milam-elem-057910109
6693,8061,413,108912121,Enrique Kiki Camarena Elem,La Joya ISD,A,91,715,https://txschools.net/campus/enrique-kiki-camarena-elem-108912121
6693,8061,413,220919108,Eubanks Int,Carroll ISD,A,91,551,https://txschools.net/campus/eubanks-int-220919108
6693,8061,413,101908044,Fairmont JH,Deer Park ISD,A,91,687,https://txschools.net/campus/fairmont-jh-101908044
6693,8061,413,020901046,Fairview JH,Alvin ISD,B,91,679,https://txschools.net/campus/fairview-jh-020901046
6693,8061,413,031901043,Faulk MS,Brownsville ISD,A,91,791,https://txschools.net/campus/faulk-ms-031901043
6693,8061,413,178904157,Faye Webb Elem,Corpus Christi ISD,B,91,565,https://txschools.net/campus/faye-webb-elem-178904157
6693,8061,413,246909123,Fern Bluff Elem,Round Rock ISD,A,91,605,https://txschools.net/campus/fern-bluff-elem-246909123
6693,8061,413,108906114,Fields Elem,McAllen ISD,A,91,407,https://txschools.net/campus/fields-elem-108906114
6693,8061,413,043905107,Fisher Elem,Frisco ISD,A,91,613,https://txschools.net/campus/fisher-elem-043905107
6693,8061,413,075901102,Flatonia Elem,Flatonia ISD,A,91,356,https://txschools.net/campus/flatonia-elem-075901102
6693,8061,413,092903042,Foster MS,Longview ISD,B,91,742,https://txschools.net/campus/foster-ms-092903042
6693,8061,413,043901108,Frances E Norton Elem,Allen ISD,A,91,592,https://txschools.net/campus/frances-e-norton-elem-043901108
6693,8061,413,071902010,Franklin HS,El Paso ISD,A,91,2587,https://txschools.net/campus/franklin-hs-071902010
6693,8061,413,198903001,Franklin HS,Franklin ISD,A,91,432,https://txschools.net/campus/franklin-hs-198903001
6693,8061,413,198903041,Franklin MS,Franklin ISD,A,91,419,https://txschools.net/campus/franklin-ms-198903041
6693,8061,413,240903134,Freedom Elem,United ISD,A,91,675,https://txschools.net/campus/freedom-elem-240903134
6693,8061,413,101914015,Freeman HS,Katy ISD,A,91,1551,https://txschools.net/campus/freeman-hs-101914015
6693,8061,413,101910002,Galena Park HS,Galena Park ISD,A,91,1792,https://txschools.net/campus/galena-park-hs-101910002
6693,8061,413,101910041,Galena Park MS,Galena Park ISD,A,91,885,https://txschools.net/campus/galena-park-ms-101910041
6693,8061,413,031901106,Garden Park Elem,Brownsville ISD,A,91,340,https://txschools.net/campus/garden-park-elem-031901106
6693,8061,413,057909002,Garland HS,Garland ISD,A,91,2129,https://txschools.net/campus/garland-hs-057909002
6693,8061,413,144901001,Giddings HS,Giddings ISD,A,91,583,https://txschools.net/campus/giddings-hs-144901001
6693,8061,413,057905276,Gilbert Cuellar Sr Elem,Dallas ISD,A,91,628,https://txschools.net/campus/gilbert-cuellar-sr-elem-057905276
6693,8061,413,020905113,Gladys Polk Elem,Brazosport ISD,A,91,396,https://txschools.net/campus/gladys-polk-elem-020905113
6693,8061,413,031901130,Gonzalez Elem,Brownsville ISD,A,91,576,https://txschools.net/campus/gonzalez-elem-031901130
6693,8061,413,187903041,Goodrich MS,Goodrich ISD,A,91,58,https://txschools.net/campus/goodrich-ms-187903041
6693,8061,413,101907052,Goodson MS,Cypress-Fairbanks ISD,A,91,1348,https://txschools.net/campus/goodson-ms-101907052
6693,8061,413,246909128,Great Oaks Elem,Round Rock ISD,A,91,832,https://txschools.net/campus/great-oaks-elem-246909128
6693,8061,413,129902111,Griffin Elem,Forney ISD,A,91,827,https://txschools.net/campus/griffin-elem-129902111
6693,8061,413,214901102,Grulla Elem,Rio Grande City Grulla ISD,A,91,437,https://txschools.net/campus/grulla-elem-214901102
6693,8061,413,098901041,Gruver JH,Gruver ISD,A,91,114,https://txschools.net/campus/gruver-jh-098901041
6693,8061,413,031903044,Gutierrez MS,Harlingen CISD,A,91,774,https://txschools.net/campus/gutierrez-ms-031903044
6693,8061,413,101912049,Hamilton MS,Houston ISD,B,91,964,https://txschools.net/campus/hamilton-ms-101912049
6693,8061,413,071905057,Hanks MS,Ysleta ISD,B,91,936,https://txschools.net/campus/hanks-ms-071905057
6693,8061,413,071806006,Harmony School of Excellence - Elem Paso,Harmony Public Schools - West Texas,A,91,681,https://txschools.net/campus/harmony-school-of-excellence-elem-paso-071806006
6693,8061,413,071806007,Harmony School of Science - Elem Paso,Harmony Public Schools - West Texas,B,91,1494,https://txschools.net/campus/harmony-school-of-science-elem-paso-071806007
6693,8061,413,101858006,Harmony School of Technology-Houston,Harmony Public Schools - Houston North,B,91,682,https://txschools.net/campus/harmony-school-of-technology-houston-101858006
6693,8061,413,101862004,Harmony Science Academy- Beaumont,Harmony Public Schools - Houston West,A,91,1361,https://txschools.net/campus/harmony-science-academy-beaumont-101862004
6693,8061,413,101912167,Harris R P Elem,Houston ISD,B,91,327,https://txschools.net/campus/harris-r-p-elem-101912167
6693,8061,413,057905230,Harry C Withers Elem,Dallas ISD,A,91,451,https://txschools.net/campus/harry-c-withers-elem-057905230
6693,8061,413,043908102,Harry McKillop Elem,Melissa ISD,A,91,815,https://txschools.net/campus/harry-mckillop-elem-043908102
6693,8061,413,101912051,Hartman MS,Houston ISD,A,91,568,https://txschools.net/campus/hartman-ms-101912051
6693,8061,413,225907001,Harts Bluff Early College HS,Harts Bluff ISD,A,91,212,https://txschools.net/campus/harts-bluff-early-college-hs-225907001
6693,8061,413,220916045,Harwood JH,Hurst-Euless-Bedford ISD,A,91,1062,https://txschools.net/campus/harwood-jh-220916045
6693,8061,413,043910125,Hedgcoxe Elem,Plano ISD,A,91,358,https://txschools.net/campus/hedgcoxe-elem-043910125
6693,8061,413,101912170,Helms Elem,Houston ISD,A,91,522,https://txschools.net/campus/helms-elem-101912170
6693,8061,413,202903101,Hemphill Elem,Hemphill ISD,A,91,308,https://txschools.net/campus/hemphill-elem-202903101
6693,8061,413,202903041,Hemphill MS,Hemphill ISD,A,91,216,https://txschools.net/campus/hemphill-ms-202903041
6693,8061,413,101912171,Henderson J Elem,Houston ISD,A,91,346,https://txschools.net/campus/henderson-j-elem-101912171
6693,8061,413,039902001,Henrietta HS,Henrietta ISD,A,91,273,https://txschools.net/campus/henrietta-hs-039902001
6693,8061,413,059901043,Hereford Preparatory Academy,Hereford ISD,A,91,266,https://txschools.net/campus/hereford-preparatory-academy-059901043
6693,8061,413,057909142,Herfurth Elem,Garland ISD,A,91,612,https://txschools.net/campus/herfurth-elem-057909142
6693,8061,413,015815101,Heritage Academy,Heritage Academy,A,91,33,https://txschools.net/campus/heritage-academy-015815101
6693,8061,413,105902107,Hernandez Elem,San Marcos CISD,A,91,557,https://txschools.net/campus/hernandez-elem-105902107
6693,8061,413,123905103,Hillcrest Elem,Nederland ISD,A,91,761,https://txschools.net/campus/hillcrest-elem-123905103
6693,8061,413,057905006,Hillcrest HS,Dallas ISD,B,91,1414,https://txschools.net/campus/hillcrest-hs-057905006
6693,8061,413,071909105,Horizon Heights Elem,Socorro ISD,A,91,921,https://txschools.net/campus/horizon-heights-elem-071909105
6693,8061,413,101878001,Houston Classical School,Houston Classical Charter School,A,91,430,https://txschools.net/campus/houston-classical-school-101878001
6693,8061,413,031901134,Hudson Elem,Brownsville ISD,A,91,768,https://txschools.net/campus/hudson-elem-031901134
6693,8061,413,003902041,Hudson MS,Hudson ISD,A,91,656,https://txschools.net/campus/hudson-ms-003902041
