# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/academic-growth-declines
# rows: 1174 (excluding this header and the column row)
# ranking: Texas school districts with the largest Academic Growth declines since 2023-24
# population: 1,174 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
106,1174,21,220919,Carroll ISD,Tarrant,A,-7,90,83,7866,https://txschools.net/district/carroll-isd-220919
106,1174,21,047901,Comanche ISD,Comanche,B,-7,80,73,1327,https://txschools.net/district/comanche-isd-047901
106,1174,21,095902,Cotton Center ISD,Hale,A,-7,65,58,97,https://txschools.net/district/cotton-center-isd-095902
106,1174,21,166902,Gause ISD,Milam,B,-7,90,83,149,https://txschools.net/district/gause-isd-166902
106,1174,21,182902,Graford ISD,Palo Pinto,A,-7,67,60,329,https://txschools.net/district/graford-isd-182902
106,1174,21,035902,Hart ISD,Castro,B,-7,72,65,208,https://txschools.net/district/hart-isd-035902
106,1174,21,101828,Houston Gateway Academy Inc,Harris,B,-7,81,74,2364,https://txschools.net/district/houston-gateway-academy-inc-101828
106,1174,21,091905,Howe ISD,Grayson,C,-7,73,66,1191,https://txschools.net/district/howe-isd-091905
106,1174,21,243903,Iowa Park CISD,Wichita,B,-7,84,77,1974,https://txschools.net/district/iowa-park-cisd-243903
106,1174,21,187910,Onalaska ISD,Polk,B,-7,68,61,1206,https://txschools.net/district/onalaska-isd-187910
106,1174,21,061903,Pilot Point ISD,Denton,C,-7,72,65,1728,https://txschools.net/district/pilot-point-isd-061903
106,1174,21,222901,Terrell County ISD,Terrell,B,-7,72,65,108,https://txschools.net/district/terrell-county-isd-222901
106,1174,21,101814,The Varnett Public School,Harris,D,-7,68,61,1084,https://txschools.net/district/the-varnett-public-school-101814
106,1174,21,246912,Thrall ISD,Williamson,A,-7,87,80,916,https://txschools.net/district/thrall-isd-246912
106,1174,21,227506,University of Texas at Austin HS,Travis,C,-7,74,67,1211,https://txschools.net/district/university-of-texas-at-austin-hs-227506
106,1174,21,168903,Westbrook ISD,Mitchell,A,-7,72,65,217,https://txschools.net/district/westbrook-isd-168903
128,1174,23,066901,Benavides ISD,Duval,D,-6,65,59,352,https://txschools.net/district/benavides-isd-066901
128,1174,23,148901,Booker ISD,Lipscomb,B,-6,85,79,335,https://txschools.net/district/booker-isd-148901
128,1174,23,188904,Bushland ISD,Potter,B,-6,78,72,1424,https://txschools.net/district/bushland-isd-188904
128,1174,23,116902,Celeste ISD,Hunt,B,-6,81,75,471,https://txschools.net/district/celeste-isd-116902
128,1174,23,225906,Chapel Hill ISD,Titus,B,-6,79,73,943,https://txschools.net/district/chapel-hill-isd-225906
128,1174,23,057922,Coppell ISD,Dallas,A,-6,89,83,13047,https://txschools.net/district/coppell-isd-057922
128,1174,23,251901,Denver City ISD,Yoakum,B,-6,71,65,1395,https://txschools.net/district/denver-city-isd-251901
128,1174,23,241902,East Bernard ISD,Wharton,B,-6,77,71,987,https://txschools.net/district/east-bernard-isd-241902
128,1174,23,057834,Evolution Academy Charter School,Dallas,A,-6,81,75,639,https://txschools.net/district/evolution-academy-charter-school-057834
128,1174,23,252901,Graham ISD,Young,C,-6,73,67,2139,https://txschools.net/district/graham-isd-252901
128,1174,23,227912,Lago Vista ISD,Travis,C,-6,74,68,1864,https://txschools.net/district/lago-vista-isd-227912
