# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/school-progress-declines
# rows: 1176 (excluding this header and the column row)
# ranking: Texas school districts with the largest School Progress declines since 2023-24
# population: 1,176 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
59,1176,20,062905,Westhoff ISD,Dewitt,B,-6,92,86,100,https://txschools.net/district/westhoff-isd-062905
80,1176,21,110901,Anton ISD,Hockley,C,-5,80,75,171,https://txschools.net/district/anton-isd-110901
80,1176,21,185901,Bovina ISD,Parmer,D,-5,76,71,370,https://txschools.net/district/bovina-isd-185901
80,1176,21,109902,Bynum ISD,Hill,B,-5,89,84,174,https://txschools.net/district/bynum-isd-109902
80,1176,21,220919,Carroll ISD,Tarrant,A,-5,90,85,7866,https://txschools.net/district/carroll-isd-220919
80,1176,21,057922,Coppell ISD,Dallas,A,-5,89,84,13047,https://txschools.net/district/coppell-isd-057922
80,1176,21,178807,Corpus Christi Montessori School,Nueces,F,-5,60,55,132,https://txschools.net/district/corpus-christi-montessori-school-178807
80,1176,21,091903,Denison ISD,Grayson,C,-5,81,76,4742,https://txschools.net/district/denison-isd-091903
80,1176,21,081906,Dew ISD,Freestone,C,-5,81,76,170,https://txschools.net/district/dew-isd-081906
80,1176,21,086024,Doss Consolidated CSD,Gillespie,B,-5,63,58,18,https://txschools.net/district/doss-consolidated-csd-086024
80,1176,21,252901,Graham ISD,Young,C,-5,78,73,2139,https://txschools.net/district/graham-isd-252901
80,1176,21,219901,Happy ISD,Swisher,A,-5,85,80,238,https://txschools.net/district/happy-isd-219901
80,1176,21,201904,Leveretts Chapel ISD,Rusk,C,-5,78,73,233,https://txschools.net/district/leveretts-chapel-isd-201904
80,1176,21,043908,Melissa ISD,Collin,A,-5,85,80,8560,https://txschools.net/district/melissa-isd-043908
80,1176,21,001907,Palestine ISD,Anderson,C,-5,83,78,3144,https://txschools.net/district/palestine-isd-001907
80,1176,21,061903,Pilot Point ISD,Denton,C,-5,75,70,1728,https://txschools.net/district/pilot-point-isd-061903
80,1176,21,178908,Port Aransas ISD,Nueces,B,-5,85,80,577,https://txschools.net/district/port-aransas-isd-178908
80,1176,21,190903,Rains ISD,Rains,C,-5,75,70,1664,https://txschools.net/district/rains-isd-190903
80,1176,21,231902,Rankin ISD,Upton,A,-5,86,81,300,https://txschools.net/district/rankin-isd-231902
80,1176,21,192901,Reagan County ISD,Reagan,C,-5,73,68,840,https://txschools.net/district/reagan-county-isd-192901
80,1176,21,101838,Southwest Public Schools,Harris,B,-5,83,78,1727,https://txschools.net/district/southwest-public-schools-101838
80,1176,21,071803,Triumph Public High Schools-West Texas,El Paso,B,-5,94,89,348,https://txschools.net/district/triumph-public-high-schools-west-texas-071803
80,1176,21,227506,University of Texas at Austin HS,Travis,C,-5,74,69,1211,https://txschools.net/district/university-of-texas-at-austin-hs-227506
102,1176,37,043902,Anna ISD,Collin,C,-4,74,70,6686,https://txschools.net/district/anna-isd-043902
102,1176,37,220915,Azle ISD,Tarrant,C,-4,78,74,7166,https://txschools.net/district/azle-isd-220915
102,1176,37,021803,Brazos School for Inquiry & Creativity,Brazos,C,-4,80,76,310,https://txschools.net/district/brazos-school-for-inquiry-creativity-021803
102,1176,37,041901,Bronte ISD,Coke,A,-4,88,84,224,https://txschools.net/district/bronte-isd-041901
102,1176,37,188904,Bushland ISD,Potter,B,-4,78,74,1424,https://txschools.net/district/bushland-isd-188904
102,1176,37,052901,Crane ISD,Crane,D,-4,74,70,1228,https://txschools.net/district/crane-isd-052901
102,1176,37,161901,Crawford ISD,McLennan,B,-4,87,83,585,https://txschools.net/district/crawford-isd-161901
102,1176,37,175904,Dawson ISD,Navarro,B,-4,85,81,608,https://txschools.net/district/dawson-isd-175904
102,1176,37,183904,Gary ISD,Panola,D,-4,74,70,478,https://txschools.net/district/gary-isd-183904
102,1176,37,067904,Gorman ISD,Eastland,C,-4,74,70,210,https://txschools.net/district/gorman-isd-067904
102,1176,37,102905,Harleton ISD,Harrison,B,-4,88,84,702,https://txschools.net/district/harleton-isd-102905
102,1176,37,101821,Houston Heights High School,Harris,A,-4,94,90,152,https://txschools.net/district/houston-heights-high-school-101821
102,1176,37,101925,Huffman ISD,Harris,C,-4,71,67,3698,https://txschools.net/district/huffman-isd-101925
102,1176,37,243903,Iowa Park CISD,Wichita,B,-4,88,84,1974,https://txschools.net/district/iowa-park-cisd-243903
102,1176,37,129904,Kemp ISD,Kaufman,D,-4,75,71,2017,https://txschools.net/district/kemp-isd-129904
102,1176,37,248901,Kermit ISD,Winkler,D,-4,73,69,1255,https://txschools.net/district/kermit-isd-248901
102,1176,37,223902,Meadow ISD,Terry,B,-4,85,81,199,https://txschools.net/district/meadow-isd-223902
102,1176,37,062906,Meyersville ISD,Dewitt,B,-4,90,86,167,https://txschools.net/district/meyersville-isd-062906
102,1176,37,165802,Midland Academy Charter School,Midland,B,-4,80,76,431,https://txschools.net/district/midland-academy-charter-school-165802
102,1176,37,089903,Nixon-Smiley CISD,Gonzales,C,-4,85,81,994,https://txschools.net/district/nixon-smiley-cisd-089903
102,1176,37,057850,Pioneer Technology & Arts Academy,Dallas,C,-4,79,75,2400,https://txschools.net/district/pioneer-technology-arts-academy-057850
102,1176,37,034907,Queen City ISD,Cass,C,-4,85,81,860,https://txschools.net/district/queen-city-isd-034907
102,1176,37,091914,S and S CISD,Grayson,C,-4,73,69,923,https://txschools.net/district/s-and-s-cisd-091914
102,1176,37,206901,San Saba ISD,San Saba,C,-4,79,75,686,https://txschools.net/district/san-saba-isd-206901
102,1176,37,182904,Santo ISD,Palo Pinto,A,-4,90,86,570,https://txschools.net/district/santo-isd-182904
102,1176,37,178808,Seashore Charter Schools,Nueces,B,-4,82,78,422,https://txschools.net/district/seashore-charter-schools-178808
102,1176,37,083903,Seminole ISD,Gaines,C,-4,82,78,3083,https://txschools.net/district/seminole-isd-083903
102,1176,37,152909,Shallowater ISD,Lubbock,B,-4,87,83,1714,https://txschools.net/district/shallowater-isd-152909
102,1176,37,229905,Spurger ISD,Tyler,B,-4,83,79,375,https://txschools.net/district/spurger-isd-229905
102,1176,37,210904,Tenaha ISD,Shelby,C,-4,81,77,402,https://txschools.net/district/tenaha-isd-210904
102,1176,37,122902,Valentine ISD,Jeff Davis,B,-4,90,86,28,https://txschools.net/district/valentine-isd-122902
102,1176,37,018904,Valley Mills ISD,Bosque,C,-4,79,75,664,https://txschools.net/district/valley-mills-isd-018904
102,1176,37,091908,Van Alstyne ISD,Grayson,B,-4,77,73,2856,https://txschools.net/district/van-alstyne-isd-091908
102,1176,37,158906,Van Vleck ISD,Matagorda,C,-4,81,77,1048,https://txschools.net/district/van-vleck-isd-158906
102,1176,37,102903,Waskom ISD,Harrison,C,-4,77,73,764,https://txschools.net/district/waskom-isd-102903
102,1176,37,241904,Wharton ISD,Wharton,F,-4,66,62,1707,https://txschools.net/district/wharton-isd-241904
102,1176,37,105905,Wimberley ISD,Hays,B,-4,81,77,2633,https://txschools.net/district/wimberley-isd-105905
102,1176,37,229903,Woodville ISD,Tyler,D,-4,71,67,1169,https://txschools.net/district/woodville-isd-229903
140,1176,41,101815,Alief Montessori Community School,Harris,B,-3,90,87,416,https://txschools.net/district/alief-montessori-community-school-101815
140,1176,41,037901,Alto ISD,Cherokee,C,-3,83,80,524,https://txschools.net/district/alto-isd-037901
140,1176,41,228905,Apple Springs ISD,Trinity,D,-3,69,66,156,https://txschools.net/district/apple-springs-isd-228905
140,1176,41,220802,Arlington Classics Academy,Tarrant,B,-3,82,79,1552,https://txschools.net/district/arlington-classics-academy-220802
