# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/student-achievement-declines
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest Student Achievement declines since 2023-24
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
138,1017,88,234903,Edgewood ISD,Van Zandt,B,0,82,82,997,https://txschools.net/district/edgewood-isd-234903
138,1017,88,102906,Elysian Fields ISD,Harrison,B,0,80,80,753,https://txschools.net/district/elysian-fields-isd-102906
138,1017,88,114904,Forsan ISD,Howard,B,0,81,81,674,https://txschools.net/district/forsan-isd-114904
138,1017,88,152907,Frenship ISD,Lubbock,C,0,79,79,12042,https://txschools.net/district/frenship-isd-152907
138,1017,88,084911,Friendswood ISD,Galveston,A,0,92,92,6116,https://txschools.net/district/friendswood-isd-084911
138,1017,88,087901,Glasscock County ISD,Glasscock,A,0,96,96,290,https://txschools.net/district/glasscock-county-isd-087901
138,1017,88,213901,Glen Rose ISD,Somervell,B,0,89,89,2091,https://txschools.net/district/glen-rose-isd-213901
138,1017,88,033901,Groom ISD,Carson,B,0,80,80,112,https://txschools.net/district/groom-isd-033901
138,1017,88,219901,Happy ISD,Swisher,A,0,91,91,238,https://txschools.net/district/happy-isd-219901
138,1017,88,103902,Hartley ISD,Hartley,A,0,91,91,242,https://txschools.net/district/hartley-isd-103902
138,1017,88,177905,Highland ISD,Nolan,A,0,97,97,211,https://txschools.net/district/highland-isd-177905
138,1017,88,084908,Hitchcock ISD,Galveston,D,0,69,69,1937,https://txschools.net/district/hitchcock-isd-084908
138,1017,88,014905,Holland ISD,Bell,A,0,91,91,669,https://txschools.net/district/holland-isd-014905
138,1017,88,133902,Hunt ISD,Kerr,A,0,93,93,211,https://txschools.net/district/hunt-isd-133902
138,1017,88,205903,Ingleside ISD,San Patricio,B,0,82,82,1983,https://txschools.net/district/ingleside-isd-205903
138,1017,88,124901,Jim Hogg County ISD,Jim Hogg,C,0,75,75,927,https://txschools.net/district/jim-hogg-county-isd-124901
138,1017,88,092902,Kilgore ISD,Gregg,C,0,73,73,3576,https://txschools.net/district/kilgore-isd-092902
138,1017,88,031905,La Feria ISD,Cameron,C,0,77,77,2754,https://txschools.net/district/la-feria-isd-031905
138,1017,88,125906,La Gloria ISD,Jim Wells,D,0,64,64,126,https://txschools.net/district/la-gloria-isd-125906
138,1017,88,144902,Lexington ISD,Lee,B,0,84,84,1014,https://txschools.net/district/lexington-isd-144902
138,1017,88,049907,Lindsay ISD,Cooke,B,0,86,86,504,https://txschools.net/district/lindsay-isd-049907
138,1017,88,141902,Lometa ISD,Lampasas,B,0,84,84,293,https://txschools.net/district/lometa-isd-141902
138,1017,88,116906,Lone Oak ISD,Hunt,B,0,85,85,1090,https://txschools.net/district/lone-oak-isd-116906
138,1017,88,168902,Loraine ISD,Mitchell,C,0,76,76,133,https://txschools.net/district/loraine-isd-168902
138,1017,88,113903,Lovelady ISD,Houston,B,0,85,85,526,https://txschools.net/district/lovelady-isd-113903
