# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/overall-score-gains
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest overall score gains since 2021-22
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
109,1017,28,092904,Pine Tree ISD,Gregg,B,8,79,87,4435,https://txschools.net/district/pine-tree-isd-092904
109,1017,28,196903,Refugio ISD,Refugio,B,8,75,83,591,https://txschools.net/district/refugio-isd-196903
109,1017,28,057916,Richardson ISD,Dallas,B,8,75,83,36142,https://txschools.net/district/richardson-isd-057916
109,1017,28,066902,San Diego ISD,Duval,B,8,80,88,1416,https://txschools.net/district/san-diego-isd-066902
109,1017,28,117903,Sanford-Fritch ISD,Hutchinson,C,8,71,79,714,https://txschools.net/district/sanford-fritch-isd-117903
109,1017,28,011904,Smithville ISD,Bastrop,C,8,71,79,1864,https://txschools.net/district/smithville-isd-011904
109,1017,28,015908,South San Antonio ISD,Bexar,C,8,67,75,7083,https://txschools.net/district/south-san-antonio-isd-015908
109,1017,28,211902,Stratford ISD,Sherman,B,8,80,88,487,https://txschools.net/district/stratford-isd-211902
109,1017,28,110907,Sundown ISD,Hockley,A,8,85,93,701,https://txschools.net/district/sundown-isd-110907
109,1017,28,056902,Texline ISD,Dallam,A,8,85,93,224,https://txschools.net/district/texline-isd-056902
109,1017,28,166905,Thorndale ISD,Milam,B,8,76,84,662,https://txschools.net/district/thorndale-isd-166905
109,1017,28,226905,Water Valley ISD,Tom Green,A,8,84,92,305,https://txschools.net/district/water-valley-isd-226905
109,1017,28,170904,Willis ISD,Montgomery,C,8,69,77,9579,https://txschools.net/district/willis-isd-170904
109,1017,28,250905,Yantis ISD,Wood,C,8,68,76,309,https://txschools.net/district/yantis-isd-250905
138,1017,31,221901,Abilene ISD,Taylor,C,7,69,76,14260,https://txschools.net/district/abilene-isd-221901
138,1017,31,093901,Anderson-Shiro CISD,Grimes,A,7,84,91,944,https://txschools.net/district/anderson-shiro-cisd-093901
138,1017,31,177903,Blackwell CISD,Nolan,A,7,90,97,171,https://txschools.net/district/blackwell-cisd-177903
138,1017,31,239901,Brenham ISD,Washington,B,7,73,80,4712,https://txschools.net/district/brenham-isd-239901
138,1017,31,239903,Burton ISD,Washington,A,7,83,90,650,https://txschools.net/district/burton-isd-239903
138,1017,31,116910,Campbell ISD,Hunt,D,7,62,69,298,https://txschools.net/district/campbell-isd-116910
138,1017,31,212909,Chapel Hill ISD,Smith,C,7,69,76,3186,https://txschools.net/district/chapel-hill-isd-212909
138,1017,31,074904,Dodd City ISD,Fannin,A,7,83,90,319,https://txschools.net/district/dodd-city-isd-074904
138,1017,31,143906,Ezzell ISD,Lavaca,B,7,82,89,124,https://txschools.net/district/ezzell-isd-143906
138,1017,31,084902,Galveston ISD,Galveston,B,7,73,80,6664,https://txschools.net/district/galveston-isd-084902
138,1017,31,161925,Gholson ISD,McLennan,B,7,82,89,227,https://txschools.net/district/gholson-isd-161925
138,1017,31,088902,Goliad ISD,Goliad,B,7,75,82,1191,https://txschools.net/district/goliad-isd-088902
138,1017,31,127904,Hawley ISD,Jones,B,7,74,81,773,https://txschools.net/district/hawley-isd-127904
138,1017,31,109904,Hillsboro ISD,Hill,B,7,82,89,1913,https://txschools.net/district/hillsboro-isd-109904
138,1017,31,101915,Klein ISD,Harris,B,7,81,88,51154,https://txschools.net/district/klein-isd-101915
138,1017,31,018907,Kopperl ISD,Bosque,D,7,55,62,163,https://txschools.net/district/kopperl-isd-018907
138,1017,31,074909,Leonard ISD,Fannin,B,7,74,81,840,https://txschools.net/district/leonard-isd-074909
138,1017,31,201907,Mount Enterprise ISD,Rusk,B,7,82,89,482,https://txschools.net/district/mount-enterprise-isd-201907
138,1017,31,225902,Mount Pleasant ISD,Titus,B,7,81,88,5019,https://txschools.net/district/mount-pleasant-isd-225902
138,1017,31,236901,New Waverly ISD,Walker,B,7,79,86,1064,https://txschools.net/district/new-waverly-isd-236901
138,1017,31,205905,Odem-Edroy ISD,San Patricio,B,7,75,82,892,https://txschools.net/district/odem-edroy-isd-205905
138,1017,31,063906,Patton Springs ISD,Dickens,A,7,93,100,22,https://txschools.net/district/patton-springs-isd-063906
138,1017,31,123908,Port Neches-Groves ISD,Jefferson,B,7,76,83,5289,https://txschools.net/district/port-neches-groves-isd-123908
138,1017,31,152908,Roosevelt ISD,Lubbock,B,7,76,83,1115,https://txschools.net/district/roosevelt-isd-152908
138,1017,31,073905,Rosebud-Lott ISD,Falls,B,7,76,83,763,https://txschools.net/district/rosebud-lott-isd-073905
138,1017,31,014909,Temple ISD,Bell,B,7,74,81,8704,https://txschools.net/district/temple-isd-014909
138,1017,31,211901,Texhoma ISD,Sherman,A,7,86,93,96,https://txschools.net/district/texhoma-isd-211901
138,1017,31,210905,Timpson ISD,Shelby,B,7,78,85,718,https://txschools.net/district/timpson-isd-210905
138,1017,31,111903,Tolar ISD,Hood,A,7,83,90,898,https://txschools.net/district/tolar-isd-111903
138,1017,31,107907,Trinidad ISD,Henderson,B,7,73,80,175,https://txschools.net/district/trinidad-isd-107907
138,1017,31,181906,West Orange-Cove CISD,Orange,C,7,66,73,2502,https://txschools.net/district/west-orange-cove-cisd-181906
138,1017,31,003906,Zavalla ISD,Angelina,B,7,75,82,308,https://txschools.net/district/zavalla-isd-003906
170,1017,46,250906,Alba-Golden ISD,Wood,B,6,79,85,772,https://txschools.net/district/alba-golden-isd-250906
170,1017,46,034901,Atlanta ISD,Cass,B,6,81,87,1918,https://txschools.net/district/atlanta-isd-034901
170,1017,46,200901,Ballinger ISD,Runnels,B,6,76,82,781,https://txschools.net/district/ballinger-isd-200901
170,1017,46,169901,Bowie ISD,Montague,B,6,74,80,1457,https://txschools.net/district/bowie-isd-169901
170,1017,46,198901,Bremond ISD,Robertson,A,6,85,91,461,https://txschools.net/district/bremond-isd-198901
170,1017,46,025902,Brownwood ISD,Brown,B,6,77,83,3293,https://txschools.net/district/brownwood-isd-025902
170,1017,46,029901,Calhoun County ISD,Calhoun,B,6,77,83,3381,https://txschools.net/district/calhoun-county-isd-029901
170,1017,46,116902,Celeste ISD,Hunt,B,6,82,88,471,https://txschools.net/district/celeste-isd-116902
170,1017,46,229906,Chester ISD,Tyler,B,6,83,89,186,https://txschools.net/district/chester-isd-229906
170,1017,46,114902,Coahoma ISD,Howard,C,6,71,77,1157,https://txschools.net/district/coahoma-isd-114902
170,1017,46,204901,Coldspring-Oakhurst CISD,San Jacinto,C,6,69,75,1587,https://txschools.net/district/coldspring-oakhurst-cisd-204901
170,1017,46,161921,Connally ISD,McLennan,D,6,63,69,2031,https://txschools.net/district/connally-isd-161921
170,1017,46,050910,Copperas Cove ISD,Coryell,B,6,79,85,7619,https://txschools.net/district/copperas-cove-isd-050910
170,1017,46,178904,Corpus Christi ISD,Nueces,B,6,77,83,31976,https://txschools.net/district/corpus-christi-isd-178904
170,1017,46,176903,Deweyville ISD,Newton,C,6,73,79,574,https://txschools.net/district/deweyville-isd-176903
170,1017,46,133905,Divide ISD,Kerr,B,6,76,82,41,https://txschools.net/district/divide-isd-133905
170,1017,46,220905,Fort Worth ISD,Tarrant,C,6,71,77,67315,https://txschools.net/district/fort-worth-isd-220905
170,1017,46,066903,Freer ISD,Duval,B,6,77,83,663,https://txschools.net/district/freer-isd-066903
170,1017,46,057909,Garland ISD,Dallas,B,6,80,86,49060,https://txschools.net/district/garland-isd-057909
170,1017,46,149901,George West ISD,Live Oak,A,6,86,92,1036,https://txschools.net/district/george-west-isd-149901
170,1017,46,092901,Gladewater ISD,Gregg,C,6,73,79,1577,https://txschools.net/district/gladewater-isd-092901
170,1017,46,095903,Hale Center ISD,Hale,B,6,74,80,553,https://txschools.net/district/hale-center-isd-095903
170,1017,46,101912,Houston ISD,Harris,B,6,79,85,167793,https://txschools.net/district/houston-isd-101912
170,1017,46,018906,Iredell ISD,Bosque,A,6,87,93,137,https://txschools.net/district/iredell-isd-018906
170,1017,46,221911,Jim Ned CISD,Taylor,A,6,84,90,1625,https://txschools.net/district/jim-ned-cisd-221911
170,1017,46,075902,La Grange ISD,Fayette,B,6,77,83,1839,https://txschools.net/district/la-grange-isd-075902
170,1017,46,101916,La Porte ISD,Harris,B,6,80,86,6900,https://txschools.net/district/la-porte-isd-101916
170,1017,46,246908,Liberty Hill ISD,Williamson,B,6,79,85,10446,https://txschools.net/district/liberty-hill-isd-246908
170,1017,46,072909,Lingleville ISD,Erath,B,6,83,89,264,https://txschools.net/district/lingleville-isd-072909
170,1017,46,181908,Little Cypress-Mauriceville CISD,Orange,C,6,71,77,3342,https://txschools.net/district/little-cypress-mauriceville-cisd-181908
170,1017,46,061914,Little Elm ISD,Denton,C,6,72,78,7647,https://txschools.net/district/little-elm-isd-061914
170,1017,46,018902,Meridian ISD,Bosque,C,6,65,71,354,https://txschools.net/district/meridian-isd-018902
170,1017,46,230906,New Diana ISD,Upshur,B,6,81,87,1150,https://txschools.net/district/new-diana-isd-230906
170,1017,46,050904,Oglesby ISD,Coryell,B,6,81,87,257,https://txschools.net/district/oglesby-isd-050904
170,1017,46,119903,Perrin-Whitt CISD,Jack,A,6,84,90,306,https://txschools.net/district/perrin-whitt-cisd-119903
170,1017,46,039903,Petrolia CISD,Clay,C,6,73,79,485,https://txschools.net/district/petrolia-cisd-039903
170,1017,46,167904,Priddy ISD,Mills,A,6,85,91,90,https://txschools.net/district/priddy-isd-167904
170,1017,46,116908,Quinlan ISD,Hunt,C,6,73,79,2974,https://txschools.net/district/quinlan-isd-116908
170,1017,46,084909,Santa Fe ISD,Galveston,B,6,75,81,4326,https://txschools.net/district/santa-fe-isd-084909
170,1017,46,143903,Shiner ISD,Lavaca,A,6,87,93,700,https://txschools.net/district/shiner-isd-143903
170,1017,46,015909,Somerset ISD,Bexar,B,6,82,88,4169,https://txschools.net/district/somerset-isd-015909
170,1017,46,101920,Spring Branch ISD,Harris,B,6,79,85,31584,https://txschools.net/district/spring-branch-isd-101920
170,1017,46,079910,Stafford MSD,Fort Bend,B,6,79,85,3529,https://txschools.net/district/stafford-msd-079910
170,1017,46,224901,Throckmorton Collegiate ISD,Throckmorton,B,6,74,80,145,https://txschools.net/district/throckmorton-collegiate-isd-224901
