# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/closing-the-gaps-declines
# rows: 1012 (excluding this header and the column row)
# ranking: Texas school districts with the largest Closing the Gaps declines since 2023-24
# population: 1,012 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 5 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
109,1012,21,108908,Mission CISD,Hidalgo,B,-6,83,77,13186,https://txschools.net/district/mission-cisd-108908
109,1012,21,198906,Mumford ISD,Robertson,A,-6,96,90,600,https://txschools.net/district/mumford-isd-198906
109,1012,21,035903,Nazareth ISD,Castro,A,-6,100,94,239,https://txschools.net/district/nazareth-isd-035903
109,1012,21,139911,North Lamar ISD,Lamar,C,-6,79,73,2362,https://txschools.net/district/north-lamar-isd-139911
109,1012,21,250904,Quitman ISD,Wood,B,-6,81,75,1216,https://txschools.net/district/quitman-isd-250904
109,1012,21,207901,Schleicher ISD,Schleicher,B,-6,87,81,383,https://txschools.net/district/schleicher-isd-207901
109,1012,21,112901,Sulphur Springs ISD,Hopkins,C,-6,77,71,4060,https://txschools.net/district/sulphur-springs-isd-112901
109,1012,21,001908,Westwood ISD,Anderson,D,-6,73,67,1300,https://txschools.net/district/westwood-isd-001908
109,1012,21,081905,Wortham ISD,Freestone,C,-6,71,65,501,https://txschools.net/district/wortham-isd-081905
131,1012,31,014901,Academy ISD,Bell,B,-5,86,81,1857,https://txschools.net/district/academy-isd-014901
131,1012,31,034902,Avinger ISD,Cass,B,-5,92,87,103,https://txschools.net/district/avinger-isd-034902
131,1012,31,195902,Balmorhea ISD,Reeves,B,-5,90,85,149,https://txschools.net/district/balmorhea-isd-195902
131,1012,31,016902,Blanco ISD,Blanco,B,-5,81,76,1106,https://txschools.net/district/blanco-isd-016902
131,1012,31,041901,Bronte ISD,Coke,A,-5,93,88,224,https://txschools.net/district/bronte-isd-041901
131,1012,31,161919,Bruceville-Eddy ISD,McLennan,C,-5,70,65,505,https://txschools.net/district/bruceville-eddy-isd-161919
131,1012,31,109902,Bynum ISD,Hill,B,-5,92,87,174,https://txschools.net/district/bynum-isd-109902
131,1012,31,071907,Canutillo ISD,El Paso,C,-5,77,72,5604,https://txschools.net/district/canutillo-isd-071907
131,1012,31,220919,Carroll ISD,Tarrant,A,-5,94,89,7866,https://txschools.net/district/carroll-isd-220919
131,1012,31,057904,Cedar Hill ISD,Dallas,C,-5,71,66,5876,https://txschools.net/district/cedar-hill-isd-057904
131,1012,31,043903,Celina ISD,Collin,B,-5,84,79,6337,https://txschools.net/district/celina-isd-043903
131,1012,31,243906,City View ISD,Wichita,B,-5,82,77,1169,https://txschools.net/district/city-view-isd-243906
131,1012,31,042901,Coleman ISD,Coleman,B,-5,85,80,740,https://txschools.net/district/coleman-isd-042901
131,1012,31,187904,Corrigan-Camden ISD,Polk,B,-5,80,75,800,https://txschools.net/district/corrigan-camden-isd-187904
131,1012,31,030906,Eula ISD,Callahan,B,-5,83,78,486,https://txschools.net/district/eula-isd-030906
131,1012,31,109904,Hillsboro ISD,Hill,B,-5,92,87,1913,https://txschools.net/district/hillsboro-isd-109904
131,1012,31,091905,Howe ISD,Grayson,C,-5,79,74,1191,https://txschools.net/district/howe-isd-091905
131,1012,31,003902,Hudson ISD,Angelina,B,-5,87,82,2755,https://txschools.net/district/hudson-isd-003902
131,1012,31,133904,Ingram ISD,Kerr,A,-5,93,88,1365,https://txschools.net/district/ingram-isd-133904
131,1012,31,243903,Iowa Park CISD,Wichita,B,-5,89,84,1974,https://txschools.net/district/iowa-park-cisd-243903
131,1012,31,037904,Jacksonville ISD,Cherokee,D,-5,68,63,4572,https://txschools.net/district/jacksonville-isd-037904
131,1012,31,113906,Kennard ISD,Houston,C,-5,78,73,254,https://txschools.net/district/kennard-isd-113906
131,1012,31,019910,Malta ISD,Bowie,B,-5,90,85,208,https://txschools.net/district/malta-isd-019910
131,1012,31,174909,Martinsville ISD,Nacogdoches,B,-5,92,87,315,https://txschools.net/district/martinsville-isd-174909
131,1012,31,223902,Meadow ISD,Terry,B,-5,88,83,199,https://txschools.net/district/meadow-isd-223902
131,1012,31,209902,Moran ISD,Shackelford,C,-5,70,65,86,https://txschools.net/district/moran-isd-209902
131,1012,31,252903,Olney ISD,Young,B,-5,86,81,701,https://txschools.net/district/olney-isd-252903
131,1012,31,048903,Paint Rock ISD,Concho,B,-5,87,82,330,https://txschools.net/district/paint-rock-isd-048903
131,1012,31,007905,Pleasanton ISD,Atascosa,C,-5,74,69,3301,https://txschools.net/district/pleasanton-isd-007905
131,1012,31,169909,Prairie Valley ISD,Montague,B,-5,90,85,138,https://txschools.net/district/prairie-valley-isd-169909
131,1012,31,034907,Queen City ISD,Cass,C,-5,79,74,860,https://txschools.net/district/queen-city-isd-034907
131,1012,31,044902,Wellington ISD,Collingsworth,B,-5,88,83,516,https://txschools.net/district/wellington-isd-044902
163,1012,29,091901,Bells ISD,Grayson,A,-4,91,87,1011,https://txschools.net/district/bells-isd-091901
163,1012,29,025908,Brookesmith ISD,Brown,C,-4,71,67,508,https://txschools.net/district/brookesmith-isd-025908
163,1012,29,210901,Center ISD,Shelby,C,-4,67,63,2258,https://txschools.net/district/center-isd-210901
163,1012,29,062901,Cuero ISD,Dewitt,C,-4,76,72,1802,https://txschools.net/district/cuero-isd-062901
163,1012,29,047902,De Leon ISD,Comanche,A,-4,94,90,616,https://txschools.net/district/de-leon-isd-047902
163,1012,29,146903,Devers ISD,Liberty,A,-4,93,89,198,https://txschools.net/district/devers-isd-146903
163,1012,29,178905,Driscoll ISD,Nueces,B,-4,78,74,1030,https://txschools.net/district/driscoll-isd-178905
163,1012,29,241902,East Bernard ISD,Wharton,B,-4,81,77,987,https://txschools.net/district/east-bernard-isd-241902
163,1012,29,241903,El Campo ISD,Wharton,B,-4,76,72,3206,https://txschools.net/district/el-campo-isd-241903
163,1012,29,242906,Fort Elliott CISD,Wheeler,B,-4,92,88,133,https://txschools.net/district/fort-elliott-cisd-242906
163,1012,29,115901,Ft Hancock ISD,Hudspeth,C,-4,76,72,390,https://txschools.net/district/ft-hancock-isd-115901
163,1012,29,104901,Haskell CISD,Haskell,B,-4,83,79,545,https://txschools.net/district/haskell-cisd-104901
